n,k,m,f_id,tb,function_seed,embedding_seed,dataset_seed,F0_size,F1_size,d,support_true,signs_true,antichain_masks,antichain_sets,sigma_weight,support_predicted,signs_predicted,restarts,solution_found
50,5,32,9,1,51243,5091284,509504435,15,17,255,"[31,43,32,39,5]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",9,"[5,17,19,22,23,33,41,46,47]","[1,1,1,-1,-1,1,-1,1,-1]",0,True
50,5,32,9,2,51243,5091284,509504436,17,15,255,"[31,43,32,39,5]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",7,"[10,24,25,34,38,39,47]","[1,-1,-1,1,1,-1,1]",0,True
50,5,32,9,3,51243,5091284,509504437,18,14,252,"[31,43,32,39,5]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",11,"[4,5,18,19,24,30,31,33,34,39,41]","[-1,-1,-1,-1,1,-1,1,-1,1,-1,1]",0,True
50,5,32,9,4,51243,5091284,509504438,16,16,256,"[31,43,32,39,5]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",1,[43],[1],0,True
50,5,32,9,5,51243,5091284,509504439,17,15,255,"[31,43,32,39,5]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",8,"[1,17,21,23,24,25,30,46]","[1,-1,1,1,-1,-1,-1,1]",0,True
50,5,64,9,1,51243,5091284,509507635,32,32,1024,"[31,43,32,39,5]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",7,"[18,19,29,30,41,43,49]","[1,-1,1,1,1,1,1]",0,True
50,5,64,9,2,51243,5091284,509507636,33,31,1023,"[31,43,32,39,5]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",6,"[8,22,25,29,35,43]","[1,-1,1,-1,1,1]",0,True
50,5,64,9,3,51243,5091284,509507637,33,31,1023,"[31,43,32,39,5]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",6,"[2,27,37,40,43,44]","[1,-1,-1,-1,1,1]",0,True
50,5,64,9,4,51243,5091284,509507638,39,25,975,"[31,43,32,39,5]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",6,"[0,13,33,39,42,43]","[-1,1,-1,-1,1,1]",0,True
50,5,64,9,5,51243,5091284,509507639,35,29,1015,"[31,43,32,39,5]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",15,"[3,5,17,18,19,23,25,26,27,30,31,38,40,45,47]","[1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1]",0,True
100,5,16,9,1,51243,5091334,510002835,9,7,63,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",5,"[11,12,29,42,72]","[1,-1,-1,1,-1]",0,True
100,5,16,9,2,51243,5091334,510002836,5,11,55,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",5,"[1,51,53,81,95]","[-1,1,1,1,1]",0,True
100,5,16,9,3,51243,5091334,510002837,11,5,55,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",5,"[23,26,71,79,88]","[-1,1,-1,-1,-1]",0,True
100,5,16,9,4,51243,5091334,510002838,11,5,55,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",7,"[18,43,49,68,72,75,79]","[-1,-1,-1,1,1,1,-1]",0,True
100,5,16,9,5,51243,5091334,510002839,9,7,63,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",7,"[16,27,37,43,51,86,97]","[1,1,1,1,-1,1,1]",0,True
100,5,32,9,1,51243,5091334,510004435,12,20,240,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",9,"[0,3,15,19,30,36,40,55,59]","[1,1,-1,1,-1,-1,1,-1,-1]",0,True
100,5,32,9,2,51243,5091334,510004436,19,13,247,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",3,"[26,41,46]","[1,1,-1]",0,True
100,5,32,9,3,51243,5091334,510004437,14,18,252,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",8,"[9,36,37,47,51,58,77,85]","[1,-1,-1,1,-1,1,1,-1]",0,True
100,5,32,9,4,51243,5091334,510004438,16,16,256,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",8,"[0,24,26,38,59,76,84,92]","[1,-1,1,1,1,-1,-1,1]",0,True
100,5,32,9,5,51243,5091334,510004439,17,15,255,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",9,"[9,19,30,31,36,50,58,76,92]","[1,-1,1,1,1,1,1,1,1]",0,True
100,5,64,9,1,51243,5091334,510007635,40,24,960,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",14,"[2,3,5,12,13,27,42,49,59,62,69,84,87,99]","[-1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1]",0,True
100,5,64,9,2,51243,5091334,510007636,28,36,1008,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",10,"[7,15,26,36,50,53,55,61,62,98]","[-1,-1,1,1,1,1,1,-1,1,-1]",0,True
100,5,64,9,3,51243,5091334,510007637,32,32,1024,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",5,"[12,19,21,26,51]","[1,1,1,1,-1]",0,True
100,5,64,9,4,51243,5091334,510007638,33,31,1023,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",13,"[5,6,23,30,31,39,42,55,58,72,81,87,92]","[1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1]",0,True
100,5,64,9,5,51243,5091334,510007639,34,30,1020,"[32,26,90,52,33]","[1,1,-1,-1,1]","[29,3,10,18,6]","[[0,2,3,4],[0,1],[1,3],[1,4],[1,2]]",12,"[3,8,24,32,34,36,45,57,71,75,80,84]","[-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1]",0,True
10,5,16,10,1,51244,5101244,510102835,12,4,48,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",3,"[1,5,7]","[1,-1,1]",0,True
10,5,16,10,2,51244,5101244,510102836,9,7,63,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",1,[7],[1],0,True
10,5,16,10,3,51244,5101244,510102837,9,7,63,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",5,"[0,2,3,6,7]","[-1,-1,-1,-1,1]",0,True
10,5,16,10,4,51244,5101244,510102838,11,5,55,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",3,"[2,4,7]","[-1,-1,1]",0,True
10,5,16,10,5,51244,5101244,510102839,7,9,63,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",3,"[2,6,7]","[-1,-1,1]",0,True
10,5,32,10,1,51244,5101244,510104435,17,15,255,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",5,"[0,2,4,5,7]","[1,-1,-1,-1,1]",0,True
10,5,32,10,2,51244,5101244,510104436,17,15,255,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",4,"[2,4,5,7]","[-1,-1,-1,1]",0,True
10,5,32,10,3,51244,5101244,510104437,19,13,247,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",6,"[1,2,4,6,7,9]","[-1,-1,-1,-1,1,1]",0,True
10,5,32,10,4,51244,5101244,510104438,23,9,207,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",7,"[0,3,4,6,7,8,9]","[1,1,-1,1,1,-1,1]",0,True
10,5,32,10,5,51244,5101244,510104439,14,18,252,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",5,"[0,2,4,7,9]","[1,-1,-1,1,1]",0,True
10,5,64,10,1,51244,5101244,510107635,36,28,1008,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",5,"[0,2,4,5,7]","[1,-1,-1,-1,1]",0,True
10,5,64,10,2,51244,5101244,510107636,38,26,988,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",5,"[0,2,4,5,7]","[1,-1,-1,-1,1]",0,True
10,5,64,10,3,51244,5101244,510107637,34,30,1020,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",5,"[0,2,3,4,7]","[1,-1,-1,-1,1]",0,True
10,5,64,10,4,51244,5101244,510107638,38,26,988,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",5,"[2,4,5,6,7]","[-1,-1,-1,-1,1]",0,True
10,5,64,10,5,51244,5101244,510107639,38,26,988,"[0,5,4,7,2]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",6,"[2,4,5,7,8,9]","[-1,-1,-1,1,-1,-1]",0,True
50,5,16,10,1,51244,5101284,510502835,8,8,64,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",3,"[1,15,33]","[1,-1,-1]",0,True
50,5,16,10,2,51244,5101284,510502836,10,6,60,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",5,"[2,15,33,35,49]","[-1,-1,-1,1,-1]",0,True
50,5,16,10,3,51244,5101284,510502837,8,8,64,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",4,"[1,18,34,36]","[1,-1,1,1]",0,True
50,5,16,10,4,51244,5101284,510502838,12,4,48,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",3,"[11,19,33]","[-1,-1,-1]",0,True
50,5,16,10,5,51244,5101284,510502839,9,7,63,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",3,"[12,18,49]","[-1,-1,-1]",0,True
50,5,32,10,1,51244,5101284,510504435,20,12,240,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",9,"[7,23,29,31,34,45,47,48,49]","[1,1,-1,-1,-1,1,-1,1,-1]",0,True
50,5,32,10,2,51244,5101284,510504436,19,13,247,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",9,"[8,9,18,32,35,37,41,48,49]","[1,1,-1,-1,-1,-1,1,-1,-1]",0,True
50,5,32,10,3,51244,5101284,510504437,16,16,256,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",6,"[1,10,31,36,46,47]","[1,1,1,1,1,-1]",0,True
50,5,32,10,4,51244,5101284,510504438,18,14,252,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",8,"[7,11,16,18,23,25,29,44]","[1,1,-1,1,-1,-1,1,1]",0,True
50,5,32,10,5,51244,5101284,510504439,19,13,247,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",6,"[1,9,15,38,41,49]","[1,-1,-1,-1,1,-1]",0,True
50,5,64,10,1,51244,5101284,510507635,34,30,1020,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",9,"[1,5,21,27,35,38,42,43,49]","[1,1,1,-1,-1,1,1,-1,1]",0,True
50,5,64,10,2,51244,5101284,510507636,42,22,924,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",9,"[1,14,15,16,24,25,34,39,45]","[1,1,-1,-1,1,1,-1,-1,1]",0,True
50,5,64,10,3,51244,5101284,510507637,40,24,960,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",9,"[1,8,10,15,17,23,25,27,30]","[1,1,1,-1,1,1,-1,-1,1]",0,True
50,5,64,10,4,51244,5101284,510507638,33,31,1023,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",9,"[1,4,11,13,16,22,39,40,46]","[1,-1,1,1,-1,-1,1,-1,-1]",0,True
50,5,64,10,5,51244,5101284,510507639,31,33,1023,"[30,33,15,1,47]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",9,"[1,24,26,27,37,41,43,46,47]","[1,1,1,-1,-1,1,-1,-1,-1]",0,True
100,5,16,10,1,51244,5101334,511002835,9,7,63,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",6,"[25,28,45,54,60,96]","[-1,1,1,-1,-1,1]",0,True
100,5,16,10,2,51244,5101334,511002836,8,8,64,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",3,"[63,85,90]","[-1,1,1]",0,True
100,5,16,10,3,51244,5101334,511002837,12,4,48,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",5,"[11,15,18,19,20]","[-1,1,1,-1,1]",0,True
100,5,16,10,4,51244,5101334,511002838,11,5,55,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",6,"[17,39,59,75,82,99]","[1,-1,1,1,-1,1]",0,True
100,5,16,10,5,51244,5101334,511002839,9,7,63,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",6,"[13,21,41,55,71,85]","[1,1,-1,1,-1,-1]",0,True
100,5,32,10,1,51244,5101334,511004435,26,6,156,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",7,"[6,40,41,53,55,60,82]","[-1,1,-1,1,-1,-1,-1]",0,True
100,5,32,10,2,51244,5101334,511004436,14,18,252,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",9,"[2,10,23,33,34,71,72,84,93]","[-1,-1,-1,1,-1,-1,1,-1,-1]",0,True
100,5,32,10,3,51244,5101334,511004437,21,11,231,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",8,"[5,6,12,25,29,44,75,79]","[1,1,1,1,-1,-1,1,-1]",0,True
100,5,32,10,4,51244,5101334,511004438,17,15,255,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",8,"[35,53,58,72,73,78,89,99]","[1,-1,-1,-1,-1,-1,1,1]",0,True
100,5,32,10,5,51244,5101334,511004439,18,14,252,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",12,"[12,26,31,40,52,53,56,59,64,78,88,93]","[1,-1,1,1,1,1,1,1,1,1,1,1]",0,True
100,5,64,10,1,51244,5101334,511007635,31,33,1023,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",13,"[7,8,23,27,50,61,68,79,84,85,88,92,94]","[1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1]",0,True
100,5,64,10,2,51244,5101334,511007636,36,28,1008,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",11,"[5,17,24,36,37,40,46,57,64,75,79]","[1,1,1,-1,1,-1,1,1,1,-1,-1]",0,True
100,5,64,10,3,51244,5101334,511007637,35,29,1015,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",10,"[2,17,24,37,38,40,59,80,84,93]","[1,1,-1,-1,-1,1,1,-1,1,-1]",0,True
100,5,64,10,4,51244,5101334,511007638,35,29,1015,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",13,"[14,23,33,37,41,43,45,59,62,63,65,73,84]","[-1,1,1,-1,-1,1,1,-1,1,-1,-1,1,-1]",0,True
100,5,64,10,5,51244,5101334,511007639,40,24,960,"[20,80,68,17,10]","[1,-1,-1,1,-1]","[24,23,11,12]","[[3,4],[0,1,2,4],[0,1,3],[2,3]]",9,"[17,22,38,43,46,51,65,86,93]","[1,1,1,1,1,-1,-1,-1,1]",0,True
10,5,16,11,1,51245,5111244,511102835,10,6,60,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",4,"[0,1,6,9]","[1,-1,1,-1]",0,True
10,5,16,11,2,51245,5111244,511102836,10,6,60,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",5,"[0,3,5,7,8]","[1,1,1,-1,-1]",0,True
10,5,16,11,3,51245,5111244,511102837,12,4,48,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",3,"[4,5,8]","[1,1,1]",0,True
10,5,16,11,4,51245,5111244,511102838,10,6,60,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",6,"[0,1,2,5,8,9]","[1,1,-1,1,-1,-1]",0,True
10,5,16,11,5,51245,5111244,511102839,14,2,28,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",2,"[4,5]","[1,1]",0,True
10,5,32,11,1,51245,5111244,511104435,17,15,255,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",5,"[0,2,5,6,7]","[1,-1,1,1,-1]",0,True
10,5,32,11,2,51245,5111244,511104436,17,15,255,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",5,"[0,1,2,5,7]","[1,-1,-1,1,-1]",0,True
10,5,32,11,3,51245,5111244,511104437,19,13,247,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",6,"[2,3,5,6,7,9]","[-1,1,1,1,-1,-1]",0,True
10,5,32,11,4,51245,5111244,511104438,18,14,252,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",6,"[0,1,2,5,7,9]","[1,-1,-1,1,-1,-1]",0,True
10,5,32,11,5,51245,5111244,511104439,23,9,207,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",5,"[0,1,4,5,7]","[-1,1,-1,1,-1]",0,True
10,5,64,11,1,51245,5111244,511107635,46,18,828,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",5,"[0,2,4,5,7]","[1,-1,1,1,-1]",0,True
10,5,64,11,2,51245,5111244,511107636,41,23,943,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",5,"[0,2,5,6,7]","[1,-1,1,1,-1]",0,True
10,5,64,11,3,51245,5111244,511107637,40,24,960,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",5,"[0,2,5,6,7]","[1,-1,1,1,-1]",0,True
10,5,64,11,4,51245,5111244,511107638,43,21,903,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",8,"[0,1,2,4,5,7,8,9]","[1,-1,-1,-1,1,-1,-1,-1]",0,True
10,5,64,11,5,51245,5111244,511107639,37,27,999,"[0,5,6,2,7]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",5,"[0,2,5,6,7]","[1,-1,1,1,-1]",0,True
50,5,16,11,1,51245,5111284,511502835,9,7,63,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",6,"[14,15,20,25,40,46]","[-1,-1,-1,1,1,1]",0,True
50,5,16,11,2,51245,5111284,511502836,11,5,55,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",3,"[11,16,27]","[-1,1,1]",0,True
50,5,16,11,3,51245,5111284,511502837,9,7,63,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",5,"[5,20,26,27,41]","[1,1,-1,1,-1]",0,True
50,5,16,11,4,51245,5111284,511502838,11,5,55,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",4,"[11,12,43,44]","[-1,1,-1,1]",0,True
50,5,16,11,5,51245,5111284,511502839,7,9,63,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",4,"[14,27,34,49]","[1,-1,1,1]",0,True
50,5,32,11,1,51245,5111284,511504435,22,10,220,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",7,"[5,10,12,26,31,35,43]","[-1,-1,1,1,1,1,-1]",0,True
50,5,32,11,2,51245,5111284,511504436,17,15,255,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",10,"[3,4,10,11,14,24,28,40,45,48]","[-1,-1,-1,-1,-1,1,-1,1,-1,1]",0,True
50,5,32,11,3,51245,5111284,511504437,22,10,220,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",7,"[4,6,11,42,43,48,49]","[1,1,-1,-1,-1,1,-1]",0,True
50,5,32,11,4,51245,5111284,511504438,15,17,255,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",8,"[12,16,18,26,31,38,39,41]","[1,-1,1,1,-1,1,1,-1]",0,True
50,5,32,11,5,51245,5111284,511504439,23,9,207,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",7,"[4,5,14,30,31,35,38]","[1,-1,-1,-1,-1,1,1]",0,True
50,5,64,11,1,51245,5111284,511507635,36,28,1008,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",7,"[4,6,11,12,17,23,43]","[1,1,-1,1,-1,1,-1]",0,True
50,5,64,11,2,51245,5111284,511507636,39,25,975,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",11,"[0,6,10,12,22,28,29,33,35,41,47]","[1,1,1,1,1,-1,-1,-1,1,-1,1]",0,True
50,5,64,11,3,51245,5111284,511507637,43,21,903,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",11,"[2,8,9,13,18,19,26,33,35,37,38]","[1,-1,-1,-1,1,-1,-1,-1,1,-1,-1]",0,True
50,5,64,11,4,51245,5111284,511507638,40,24,960,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",12,"[3,10,12,15,18,21,22,23,32,34,40,47]","[-1,1,1,1,-1,1,1,1,1,1,1,1]",0,True
50,5,64,11,5,51245,5111284,511507639,39,25,975,"[35,12,6,43,11]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",12,"[5,6,14,15,16,18,23,29,30,35,45,46]","[1,1,1,-1,1,-1,-1,1,-1,1,1,1]",0,True
100,5,16,11,1,51245,5111334,512002835,11,5,55,"[59,86,82,88,75]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",4,"[25,31,57,58]","[1,-1,-1,1]",0,True
100,5,16,11,2,51245,5111334,512002836,9,7,63,"[59,86,82,88,75]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",6,"[17,49,57,61,68,70]","[-1,1,-1,-1,1,-1]",0,True
100,5,16,11,3,51245,5111334,512002837,10,6,60,"[59,86,82,88,75]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",4,"[2,17,48,95]","[1,-1,1,-1]",0,True
100,5,16,11,4,51245,5111334,512002838,12,4,48,"[59,86,82,88,75]","[1,1,1,-1,-1]","[25,10,21]","[[0,3,4],[1,3],[0,2,4]]",6,"[13,15,40,66,76,89]","[1,-1,1,-1,-1,1]",0,True
